id,scrape_id,last_scraped,source,name,description,host_id,host_profile_id,host_name,hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_location,host_about,host_is_superhost,host_picture_url,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
44265426,20260215064701,2026-02-15,city scrape,Parkside Queen 1 Bedroom (1800's) Brownstone!,"This 1st floor one bedroom in a Historic Brownstone 1800's across the street from Washington park. Beautiful woodwork throughout with all the comforts of home. Great area where you can walk or jog in the park or just enjoy a cup of coffee outside. Choice of restaurants, stores & shops on Lark street. Movie theater, hospitals and malls are all in close proximity. We are located on State street in Albany in a desirable residential area with easy Uber or Lyft service available. ((NO PARTIES!!))",355777684,1463516757680974768,Lloyd,5,7,5,7,"Albany, NY","Hello my name is Lloyd and I'm currently a Superhost on my personal listings for over 5 years. These listings I'm co-hosting with a family friend and hopefully you will get to enjoy some of our amazing spaces. We take pride in providing a great, clean space for your stay! We love questions so please ask us anything you'd like. Thank You for stopping by and safe traveling!",t,https://a0.muscache.com/im/pictures/user/044afeb0-994b-4ca3-b6ee-6e0e9ad61f8f.jpg?aki_policy=profile_x_medium,3,t,t,SIXTH WARD,42.66006,-73.76966,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Wine glasses"", ""Baking sheet"", ""Microwave"", ""Dining table"", ""Heating"", ""Smart lock"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Pack \u2019n play/Travel crib"", ""Clothing storage: closet"", ""First aid kit"", ""TV with Roku"", ""Conditioner"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Board games"", ""Stove""]",1,1125,1,1,1125,1125,1.0,1125.0,t,20,46,76,332,2026-02-15,314,17,2,287,17,102,2020-08-01,2026-02-08,4.99,4.98,4.99,4.98,5.0,4.98,4.97,3,3,0,0,4.65
44450012,20260215064701,2026-02-15,city scrape,Spacious upscale luxury apartment with huge yard,"Welcome to your cozy Albany retreat! Enjoy a comfortable stay in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience!",353498132,1463513883551164046,Michael,5,7,5,6,"Albany, NY","Airbnb has transformed every part of my life for the better. What began as a small side hustle has grown into a cornerstone of my own American Dream. As a high school teacher, I’ve always cherished shaping the future, but hosting on Airbnb allows me to fully embrace and enhance my present. It’s become a creative outlet, enabling me to express my passion for art and design by curating unique, welcoming spaces for my guests. I hope to see you soon!",f,https://a0.muscache.com/im/pictures/user/User/original/017dbb9b-4a4f-4bb8-ac8e-8df944760bf3.jpeg?aki_policy=profile_x_medium,6,t,t,EIGHTH WARD,42.64808,-73.7996,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Heating"", ""Washer"", ""Long term stays allowed"", ""Backyard"", ""Air conditioning"", ""Essentials"", ""Free parking on premises"", ""Hangers"", ""Self check-in"", ""Lockbox"", ""Fire extinguisher""]",13,1125,13,13,1125,1125,13.0,1125.0,t,0,1,31,306,2026-02-15,27,1,0,261,1,26,2020-08-23,2025-09-12,4.85,4.93,4.7,4.96,4.96,4.96,4.78,6,6,0,0,0.4
45024912,20260215064701,2026-02-15,city scrape,Private Apt Queen 1 Bed Sanctuary with many Extras,"Our listing is designed with the business or casual traveler in mind ->PLEASE NO SMOKERS in the home *Beautiful 1 bedroom w/Smart TVs that feels like home *Free Driveway parking *Equipped with coffee maker, Fridge & Many Extras  *Private bath, Quiet neighborhood, 12 minute drive to downtown Albany *Close to Highway I-87, I-90, I-787  Traveling nurses & doctors welcome Please inquire with dates needed for more info.",362851072,1469728623456169392,Elsa,5,5,5,5,"Albany, NY","Airbnb has transformed every part of my life for the better. What began as a small side hustle has grown into a cornerstone of my own American Dream. As a high school teacher, I’ve always cherished shaping the future, but hosting on Airbnb allows me to fully embrace and enhance my present. It’s become a creative outlet, enabling me to express my passion for art and design by curating unique, welcoming spaces for my guests. I hope to see you soon!",f,https://a0.muscache.com/im/pictures/user/d5d15e59-b05f-4bd1-8604-068a7976e3bd.jpg?aki_policy=profile_x_medium,1,t,t,FOURTEENTH WARD,42.66132,-73.7956,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Heating"", ""Smart lock"", ""Backyard"", ""Exterior security cameras on property"", ""Air conditioning"", ""Patio or balcony"", ""Essentials"", ""Outdoor furniture"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher""]",1,365,1,1,365,365,1.0,365.0,t,26,50,80,355,2026-02-15,129,0,0,310,1,0,2020-08-26,2025-01-12,4.95,4.97,4.94,4.97,4.97,4.95,4.9,1,1,0,0,1.94
45074220,20260215064701,2026-02-15,city scrape,Secluded Studio Loft 3fl@ Historic Downtown Albany,"BOOK this 3rd floor studio loft in a renovated historic two-century-old building in a quiet neighborhood of Albany's Pastures. Great location near Albany Medical Center, MVP Arena, Empire State Plaza, Library, Lark Street, State Offices, courts; easy access to local & regional bus routes and highways (I-787, I-90 & I-87).<br /><br />Queen bed + twin bed + futon<br />Up to 4 NON-SMOKING guests<br />Toiletries included<br /><br />Save & BOOK this unit today!<br />Message me anytime. Hope to welcome you soon!<br /><br />-Earl",272907816,1469440311505165885,Angela,6,7,5,9,"Albany, NY","Airbnb has transformed every part of my life for the better. What began as a small side hustle has grown into a cornerstone of my own American Dream. As a high school teacher, I’ve always cherished shaping the future, but hosting on Airbnb allows me to fully embrace and enhance my present. It’s become a creative outlet, enabling me to express my passion for art and design by curating unique, welcoming spaces for my guests. I hope to see you soon!",t,https://a0.muscache.com/im/pictures/user/153f9845-f918-45b8-94e0-f0e6f8cedfde.jpg?aki_policy=profile_x_medium,3,t,t,SECOND WARD,42.64454,-73.75369,Entire loft,Entire home/apt,4,1.0,1 bath,0.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Smart lock"", ""Paid street parking off premises"", ""Electric stove"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Toaster"", ""Books and reading material"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Self check-in"", ""Refrigerator"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products""]",1,29,1,2,29,29,1.3,29.0,t,28,58,88,108,2026-02-15,51,18,1,108,17,108,2021-09-16,2026-02-10,4.69,4.78,4.84,4.88,4.75,4.39,4.61,3,3,0,0,0.95
45528939,20260215064701,2026-02-15,city scrape,UNIQUE Gem in HEART of Albany ★ Spiral Staircase,"MODERN beautifully furnished apartment with UNIQUE spiral staircase. Newly renovated, cozy and trendy! PRIME location in the heart of downtown Albany and walking distance to popular restaurants, and cafes on Lark Street. Local attractions including The Egg, Empire State Plaza, Times Union Center are less than 5 minutes away. 4K Smart TV with Netflix, stocked kitchen & bathroom, high speed internet ready for you to use! Free street parking. Available for long term stays!",47625981,1462707263288165799,Linda,10,3,5,0,"Albany, NY","Airbnb has transformed every part of my life for the better. What began as a small side hustle has grown into a cornerstone of my own American Dream. As a high school teacher, I’ve always cherished shaping the future, but hosting on Airbnb allows me to fully embrace and enhance my present. It’s become a creative outlet, enabling me to express my passion for art and design by curating unique, welcoming spaces for my guests. I hope to see you soon!",f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,17,t,t,SECOND WARD,42.64801,-73.75668,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Air conditioning"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Paid parking lot off premises"", ""Cleaning products"", ""Keypad"", ""Stove""]",1,1125,1,2,1125,1125,1.3,1125.0,t,24,54,81,305,2026-02-15,100,2,0,305,3,12,2021-01-27,2025-07-07,4.61,4.7,4.7,4.8,4.83,4.49,4.55,16,16,0,0,1.63
45529316,20260215064701,2026-02-15,city scrape,WOW ★ Bright Apt ★ PRIME downtown Walk Everywhere,"Newly renovated, modern and bright! Live in style in the heart of downtown Albany. Located at a PRIME location and walking distance to popular restaurants, and cafes on Lark Street. All the local attractions including The Egg, Empire State Plaza, Times Union Center are less than 5 minutes away. 4K Smart TV with Netflix, fully stocked kitchen & bathroom with all travel essentials, high speed internet ready for you to use! Free street parking. Available for long term stays!",47625981,1462707263288165799,Linda,10,3,5,0,"Albany, NY","Airbnb has transformed every part of my life for the better. What began as a small side hustle has grown into a cornerstone of my own American Dream. As a high school teacher, I’ve always cherished shaping the future, but hosting on Airbnb allows me to fully embrace and enhance my present. It’s become a creative outlet, enabling me to express my passion for art and design by curating unique, welcoming spaces for my guests. I hope to see you soon!",f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,17,t,t,SECOND WARD,42.64821,-73.75793,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Wine glasses"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Heating"", ""Long term stays allowed"", ""Pets allowed"", ""Electric stove"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Clothing storage: closet"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Paid parking lot off premises"", ""Cleaning products""]",1,1125,1,2,1125,1125,1.3,1125.0,t,24,51,74,344,2026-02-15,131,16,0,299,16,96,2021-01-26,2026-01-01,4.79,4.83,4.87,4.85,4.92,4.48,4.72,16,16,0,0,2.13
45529447,20260215064701,2026-02-15,city scrape,★ 2 BEDROOM / 1 BATH TRENDY Apt ★ Downtown Albany,"Live in style! This TRENDY apt has top quality appliances, modern finishes and is located at a PRIME downtown Albany location. <br /><br />4K Smart TV with Netflix, fully stocked kitchen & bathroom with all travel essentials, high speed internet! Free street parking. Available for long term stays!<br /><br />**Important<br />To prevent underage parties, weekend bookings are only available for 25+. When reserving, please share a photo of your ID that matches your name on Airbnb or your LinkedIn profile.",47625981,1462707263288165799,Linda,10,3,5,0,"Albany, NY","Airbnb has transformed every part of my life for the better. What began as a small side hustle has grown into a cornerstone of my own American Dream. As a high school teacher, I’ve always cherished shaping the future, but hosting on Airbnb allows me to fully embrace and enhance my present. It’s become a creative outlet, enabling me to express my passion for art and design by curating unique, welcoming spaces for my guests. I hope to see you soon!",f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,17,t,t,SECOND WARD,42.64713,-73.75628,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Wine glasses"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Air conditioning"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Paid parking lot off premises"", ""Cleaning products"", ""Stove""]",1,1125,1,2,1125,1125,1.3,1125.0,t,25,49,75,301,2026-02-15,151,8,0,301,10,48,2021-02-02,2025-11-13,4.64,4.71,4.72,4.88,4.84,4.46,4.56,16,16,0,0,2.46
46894493,20260215064701,2026-02-15,city scrape,Our Antique Bungalow,"Enjoy the private and clean comfort of our freshly renovated bungalow in Albany's quaint Helderberg Neighborhood. Some of the regions most cherished restaurants on New Scotland Avenue are within a two block walk. Close accessibility to both Albany Med Hospital and Saint Peters Hospital as well as Albany Law, The Albany School of Pharmacy and Russell Sage College. This home features a newly renovated fully functioning kitchen, a luxurious bathroom with a walk-in shower and full size tub.",69789449,1466863849029352778,Dan,9,9,5,0,"Albany, NY","Real Estate Management and Renovation in and around Albany, New York.",t,https://a0.muscache.com/im/pictures/user/ddb9af39-97ea-438c-8025-b0d0da67b016.jpg?aki_policy=profile_x_medium,1,t,t,NINTH WARD,42.65311,-73.78525,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Dryer"", ""Carbon monoxide alarm"", ""Bathtub"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Smart lock"", ""Long term stays allowed"", ""Oven"", ""Backyard"", ""Patio or balcony"", ""Air conditioning"", ""Essentials"", ""HDTV with HBO Max"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Coffee maker: pour-over coffee"", ""Stove""]",1,1125,1,1,1125,1125,1.0,1125.0,t,3,3,3,247,2026-02-15,275,27,2,202,28,162,2021-02-07,2026-02-01,4.99,4.99,4.99,4.99,4.99,4.9,4.93,1,1,0,0,4.5
47334913,20260215064701,2026-02-15,city scrape,"Newly renovated,Amazing Location,private parking","Peaceful, cozy apartment close to everything you’ll need.",152762198,1468498032337807838,Allen,8,4,8,3,"Albany, NY","Hi my name is Allen. I am an Albany native. I enjoy working out, playing basketball and have a passion for good food. I hope anyone staying here will enjoy the space as much as I do.",t,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,9,t,t,THIRTEENTH WARD,42.66646,-73.79184,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Dedicated workspace"", ""Microwave"", ""Heating"", ""Air conditioning"", ""Essentials"", ""Shared patio or balcony"", ""Free parking on premises"", ""Hangers"", ""Self check-in"", ""Lockbox""]",3,1125,3,3,1125,1125,3.0,1125.0,t,24,40,67,247,2026-02-15,115,27,0,247,31,162,2021-01-31,2025-12-24,4.88,4.87,4.83,4.94,4.97,4.72,4.83,9,9,0,0,1.87
47345872,20260215064701,2026-02-15,city scrape,Bright large 1 bdr loft in Center Sq -free parking,"Step into the charming and comfy 1BR/1BA apartment in the heart of Albany, NY. It promises a relaxing retreat bordering picturesque Washington Park and funky Lark Street, within walking distance to the vibrant downtown, offering easy access to restaurants, shops, and attractions.<br /><br />The lovely design and the prime location will leave you in awe.<br /><br />✔ Comfy Queen Bedroom<br />✔ Open Design Living<br />✔ Fully Equipped Kitchen (w/ Instant Hot & Filtered Water)<br />✔ Smart TV<br />✔ Wi-Fi<br />✔ Free Parking<br /><br />See more below!",19648678,1463087024016718788,Ming,11,6,11,6,"Albany, NY","Hello! I’m a proud resident of Albany, NY, where i both live and work With a background in real estate and management, I bring years of expertise to hosting and caring for my own property here in Albany. In addition to managing vacation rentals, I also own a Japanese restaurant, so hospitality and guest satisfaction are at the heart of everything I do.

I look forward to welcoming you to Albany and sharing the best of the city with you!",t,https://a0.muscache.com/im/pictures/user/User/original/8ca5d0ce-dbd2-4cef-9a11-086c758cd7ba.jpeg?aki_policy=profile_x_medium,7,t,t,SIXTH WARD,42.65345,-73.76663,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Private patio or balcony"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Central air conditioning"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Washer"", ""Smart lock"", ""Pets allowed"", ""Oven"", ""AC - split type ductless system"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Essentials"", ""Coffee"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Cleaning products"", ""Stove""]",1,1125,1,3,1125,1125,2.7,1125.0,t,15,39,69,334,2026-02-15,92,33,3,289,29,198,2021-02-07,2026-02-01,4.64,4.77,4.74,4.61,4.65,4.61,4.66,7,7,0,0,1.5
